text,label,
@AkilaSilva8 ඇත්තටම මේ ලෝකෙ ඔය දුක විදින කීයක් දෙනෙක් ඇත්ද,1,
"RT @BuduMalli: Address නෑ යකෝ, මුගේ videos දැක්කම bodybuilding gym යන එවුන් ගැන දුක හිතෙනවා",0,
"RT @induinduu: කෙනෙක්ව ඕනෙම කරන වෙලාවෙදි
ඒ කෙනා මගහැරලා ගිය දවසට තේරෙනවා
තමන්ට ඕනේ දේකට තමන්ව විතරයි...
ඒ දේ හරියට දැනුනාම දුක අඩුයි කියලා…",0,
"Address නෑ යකෝ, මුගේ videos දැක්කම bodybuilding gym යන එවුන් ගැන දුක හිතෙනවා https://t.co/WnQWg41N0U",0,
@Shehela1 @aashinionline දුක හිතුණා හිත බිදුනා… 😪😪😪,1,
@praveenabeysin2 ලැප් එක කැඩුන දවසෙ ඉදන් උඹේ දුක කියන්නෙ මෙහෙම නේ 😌,1,
"දුක් විඳින්න 
විඳින දුක..
දුක අවබෝධ කරගන්න
පාවිච්චි කලා නම් අපි
මෙලහට ගොඩ ගිහින්..",1,
"ඉතින් නුබ තව දුර ගියොතින්....🥀
මාව අමතක නොවෙන්න.....🎋
හිත හැදෙන්නට.......💞
දුක නිවෙන්නට මටත් කවිය ලියන්න.......🖌️",0,
"RT @RenukaJRA: Specially in the Developing world.. this picture post speaks thousand words
ඌ හිගාකන ගමන් අපි ගොඩ දාන්න යනවා.. වාහන පර්මිට්…",0,
"RT @induinduu: කෙනෙක්ව ඕනෙම කරන වෙලාවෙදි
ඒ කෙනා මගහැරලා ගිය දවසට තේරෙනවා
තමන්ට ඕනේ දේකට තමන්ව විතරයි...
ඒ දේ හරියට දැනුනාම දුක අඩුයි කියලා…",0,
"කෙනෙක්ව ඕනෙම කරන වෙලාවෙදි
ඒ කෙනා මගහැරලා ගිය දවසට තේරෙනවා
තමන්ට ඕනේ දේකට තමන්ව විතරයි...
ඒ දේ හරියට දැනුනාම දුක අඩුයි කියලා... 🙂",0,
"හැම පාන්දරකම 
ඔයා දිහාට ඇස් යන්නේ ඉබේටමයි
කොච්චර නම් වෙලාවක් ඔයා දහා බලං හිටියත්
එපා වීමක් නම් නෑ
දවසකට බලන කොට 
ඔ… https://t.co/fF8GbgbaNc",0,
"දුක හිතෙන මූවී එකක් බලනවා ❌
SLvNZ ටෙස්ට් මැච් එකක් බලනවා ✔️",1,
@ItsMeRudeGirl බොන.එකෙක් කිව්ව නම් දුක නැ,0,
"නිහඬ රැයක 
අඳුරු හෙවණැලි අතර
මතක මන්දිර දැවෙන අතරෙම
යන්තමින්වත් සැනසෙන්න මට 
හේතුවක් නැති හැටි!
ඒ අතරෙ අහසත්
මොර… https://t.co/M3RjJ59aWe",0,
@AkilaSilva8 දුක තමයි! 🥲,0,
"RT @RenukaJRA: Specially in the Developing world.. this picture post speaks thousand words
ඌ හිගාකන ගමන් අපි ගොඩ දාන්න යනවා.. වාහන පර්මිට්…",0,
"Specially in the Developing world.. this picture post speaks thousand words
ඌ හිගාකන ගමන් අපි ගොඩ දාන්න යනවා.. වාහන… https://t.co/xD34RMIRWX",0,
@SanjeewaKUK22 දුක සේ විදින්න එහෙනම්‍ 😞,1,
"RT @Nadeez__: @cnh_foods වල රසම රස කෑමක් වෙච්ච කෙහෙල් මුහ බැදුමේ අන්තිම බැච් එක ගත්තා යාළුවනේ.
ආය කෙහෙල් මුහ කන්න බැරි වෙන දුක අය 🔄 කරන්න.…",0,
"මතක මවන්නේ රැයේ හීන යායේ
දුක දන්නෙ නෑ ඈ මා සිතේ
නෙතු ගාවින් තියා රුව මොහොතකට
ඔබ සැගවී ගියා වෙන හීනෙකට...💔🖇💫 https://t.co/qRM9xYch58",0,
"RT @H_S_KandyHamu: දකින විට මිනිසුන් විදිනා දුක
හිතෙනවා මැරෙන්නට ඇටදෙක හපාගෙන
දැම්මේ ඇයි තොපි මාව කොඩියට
පව් නොදී දාපිය කපුටෙක්  ඒකට https:…",0,
"RT @H_S_KandyHamu: දකින විට මිනිසුන් විදිනා දුක
හිතෙනවා මැරෙන්නට ඇටදෙක හපාගෙන
දැම්මේ ඇයි තොපි මාව කොඩියට
පව් නොදී දාපිය කපුටෙක්  ඒකට https:…",0,
@moogater ඒකනේ මාත් එහෙම එකක් දැකලා තමා මට දුක හිතිලා ඉන්නෙ 🥴,0,
"RT @Nadeez__: @cnh_foods වල රසම රස කෑමක් වෙච්ච කෙහෙල් මුහ බැදුමේ අන්තිම බැච් එක ගත්තා යාළුවනේ.
ආය කෙහෙල් මුහ කන්න බැරි වෙන දුක අය 🔄 කරන්න.…",0,
"RT @Nadeez__: @cnh_foods වල රසම රස කෑමක් වෙච්ච කෙහෙල් මුහ බැදුමේ අන්තිම බැච් එක ගත්තා යාළුවනේ.
ආය කෙහෙල් මුහ කන්න බැරි වෙන දුක අය 🔄 කරන්න.…",0,
"@cnh_foods වල රසම රස කෑමක් වෙච්ච කෙහෙල් මුහ බැදුමේ අන්තිම බැච් එක ගත්තා යාළුවනේ.
ආය කෙහෙල් මුහ කන්න බැරි වෙන දුක අ… https://t.co/5a2Q8rJsH3",0,
"දකින විට මිනිසුන් විදිනා දුක
හිතෙනවා මැරෙන්නට ඇටදෙක හපාගෙන
දැම්මේ ඇයි තොපි මාව කොඩියට
පව් නොදී දාපිය කපුටෙක්  ඒකට https://t.co/5vz8TamCig",0,
"හිත හදාගන්න බෑ
ඔබෙන් ලද දුක දරා ගන්න බෑ
ඔබ මගේ වෙන්නෙ නෑ
ඉතින් යලි අපි අපේ වෙන්නෙ නෑ ..🥲",0,
"සම්පූර්ණ විස්තරය ; https://t.co/bHrChlf3Xj
""මගේ වැඩවලට ඔයා අතගහන්න එපා! "" බිරිඳ බැනපු නිසා දුක හිතිලා සැමියෙක් ජීවි… https://t.co/OHdLxZPI3y",0,
@MaheshaSamarat2 මුනිවත හොඳා දෙබසින් දුක වැඩිහින්දා,1,
"@WaruAnu මම ඊයේ පෙරේදා දවස් දෙකේ අහපු දැකපු දේවල් එක්ක දුක ,කලකිරීම දෙකම උපරීමේටම දැනුනා .මිනිස්සු පෙන්නන මූණට වඩා… https://t.co/ZI8p1YbLoA",1,
අහපු දැකපු දේවල් වලට දුක හිතුනද කලකිරුනද කියලා හිතා ගන්න බෑ ... 😑😑😑,1,
"ඔබ නැති මේ රෑ පුරා සිතුවිලි දැවුනා
සිත වැළපී ඒ නිසාදෝ දුක මට කීවා..
දුක දැනිලා මසිත හඬලා.
මා හීන ගොළුවී ගියා...
ඔබ… https://t.co/L8AqB997tP",0,
"See More&gt;&gt;&gt;&gt;&gt; https://t.co/ilKVckjmaA
“මම දුකකදි දුක කියන එක පෙන්නන් නෑ. 
මම අවුරුදු 13 ඉඳන් ජීවත් වෙන්නෙ මගේ තනි… https://t.co/71320vvBOP",0,
"මාධවී… https://t.co/Cjs1a8f0j7""",0,
"ප්‍රේක්ෂකයෝ නොවී සියලු දෙනාම රට වෙනුවෙන් අරගලකරුවෝ වෙමු!
ටෝකන් පෝලිමට හුරුවෙන්නෙ නැතුව අර නාකි දෙන්නව එළවන්න යමල්… https://t.co/4rU6iOSBlh",0,
@nam3chang3d රියල් දුක,0,
සුද්දිගේ කොලුකාර ජර්මන් ex හස්බන්ඩ් ගෙදරට රින්ගන්න ගත්තාම තමා ආයි දුක https://t.co/UTUCtrGEum,0,
RT @Ranjith50711805: ගිය අවුරුද්දේ මේ දවස් වල ඔය කවුරු කවුරුත් දින ගණන් පෝලිම් වල කට්ට කාපු හැටි අමතකද? රටේ බහුතරය ආයෙත් ඒ දුක විඳින්න සුදා…,0,
ගිය අවුරුද්දේ මේ දවස් වල ඔය කවුරු කවුරුත් දින ගණන් පෝලිම් වල කට්ට කාපු හැටි අමතකද? රටේ බහුතරය ආයෙත් ඒ දුක විඳින්න සුදානම් නැහැ,0,
"අයත් එක කාලයක්
ඇස් කදුලින් පුරවන්
හිත හැදෙනකල්
හිතේ දුක කදුලුවල 
දිය කෙරුවා
එහෙම ‍ගැලුව කදුලු
එකතු කරා නම්
මහ මුහුද… https://t.co/CM2yx0PXkq",1,
"ඉන්නවා
එයාලා මොන මොන ප්‍රශ්න ආවත්
මොන මොන දුකක් ආවත්
ඒ දුක කාටවත් නොපෙන්වා
හැමදේම තනියම විදගත්තා
පුංචි දේටත් කදුලු… https://t.co/Qsct1NfXYS",1,
@iamBharatha @RW_UNP පුදුමෙ කියන්නෙ රනිල් නම් මහබැංකු හොරා හින්ද කමක් නැ කියමුකො එත් දුක හිතෙන්නෙ මෙච්චර සුද්දවන්ත… https://t.co/7JWZmULobb,0,
@__Banz අනේ කුරුණෑගල පරණ මතක. දුක හිතුණා.,1,
"RT @Dilrukshan_: ටොන් ගනන් වචන අතර ,
සතුට ඇත්නම් 
නුඹ රැගෙන යන්න !
දුක හිතෙන ටික 
මට තියලා යන්න !🕊️ https://t.co/jd67ZflDAd",1,
"මන් තනිවම යන්නම් තව දුර
දෑස හුරු හින්දා
පපුව තනියට දැනෙන හැමවිට
ඔය දෑස මම හෙව්වා
අදුරේ පාට ගෑවුනේ
සිහිනේ පාව යාවු… https://t.co/BazjDjJOB1",1,
@NadeeshaniSand3 ඒ දුක කාට හරි කියන්න ඕනි 😟,1,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"සුදු තාත්ති යනකොට
වැන්දලු කකුල් අල්ලලා
සුදු අම්මි වැන්ද සතුටට
කදුලු බින්දුත් ආවා
සුදාත්ති ගියාට ඇත්තට
දුක නෑලු සු… https://t.co/ndXxno6p35",0,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"RT @yunesh_k: කාට කියන්නද මේ දුක #චොරගලය හරක් ගැන 🇱🇰😪
අනුර රජවෙනකං මේ රටට සුගතියක් නෑ 🇱🇰😪
සමහර එක ආයතනවල වෘතිත සමිති 40 ගනං තියෙනවා 🇱🇰😪…",0,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"RT @sunandadesh: දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https:…",0,
"දුක හිතුන දොරේ!
 සාගල රත්නායක 380,000 ක්  අරං සැපත් ගනිත්දි සමන් අතාවුදහෙට්ටි නිකම්ම 50,000 අරං රනිල් රාජපක්ෂට වැඩ! https://t.co/15vWm2Qbt1",0,
@Insamam1 රනිල්ගෙ සට්ටං රාළ එක්ක දුක බෙදාගන්න එන්න යාළුවේ.... 😂,0,
"ඉතින් මුලින්ම සුභම සුභ උපන්දිනයක් සුදූ...
වැඩත් එක්ක දෙන්නම කාර්‍යබහුල වෙලා.. පැය ගානක දුර ඉදගෙන මූනට මුන බලාගෙන දු… https://t.co/gbXswWo7NN",0,
"@ShayamikaM ලංකාවේ මිනිස්සු දුකට හොටු පෙර පෙර අඩන්න හරි කැමතිනේ, ඉතින් රාජපක්ෂල රට ආගම ජාතිය වික්ක වගේ මුන් දුක වි… https://t.co/DAPzx2WbiM",0,
"RT @yunesh_k: කාට කියන්නද මේ දුක #චොරගලය හරක් ගැන 🇱🇰😪
අනුර රජවෙනකං මේ රටට සුගතියක් නෑ 🇱🇰😪
සමහර එක ආයතනවල වෘතිත සමිති 40 ගනං තියෙනවා 🇱🇰😪…",0,
"කාට කියන්නද මේ දුක #චොරගලය හරක් ගැන 🇱🇰😪
අනුර රජවෙනකං මේ රටට සුගතියක් නෑ 🇱🇰😪
සමහර එක ආයතනවල වෘතිත සමිති 40 ගනං ති… https://t.co/u4RecEutKB",0,
@MCPOJohnS117 @Ranjith50711805 හැබයි ඉතින් උඹලා හිතන විදිය. පාඩම් කරන එක සැනසීමෙන් කරලා විභාගේ මාසෙකින්‍ දෙකකින් ක… https://t.co/DhWaoQh9EP,0,
@shanki_thewitch සිදුවීමක් විදියට ඒක අහනකොට දුක සංවේදී කාරණාවක් සොයුරිය. ඒ වගේම ඔබේ ධෛර්යය ශක්තිය අනූව අද ඔබ ශක්තිම… https://t.co/t3RQQVCTnf,0,
රනිල් රාජපක්ෂ හදපු රට මුන්ට මේ අහිංසක මිනිසුන්ගේ දුක වේදනාව ශාපයක් වෙනව ඒකාන්තයි https://t.co/yOdnjlhbgu,1,
"RT @Pramuditha_M: හිතේ දුක නිවා ගන්න ඔනැ කියලා
කොහේ හො ඔබත් එක්ක 
යන්නම් සිතාලා
එදා ආවේ හැමදාම එන්නැයි සිතාලා
මැණිකේ ඇයි ද කිව්වේ එපා කියලා…",1,
"හිතේ දුක නිවා ගන්න ඔනැ කියලා
කොහේ හො ඔබත් එක්ක 
යන්නම් සිතාලා
එදා ආවේ හැමදාම එන්නැයි සිතාලා
මැණිකේ ඇයි ද කිව්වේ එපා… https://t.co/K3OwoXEJW9",1,
"හැමෝටම සාධාරණ නෑ 
බර වෙන පැත්ත වාසනාවන්තයි ආදරේ අත්ත...!
පිළිගන්න අමාරුයි 
කොච්චර දුක හිතුනත් සමහරක්  ඇත්ත
මාධවී… https://t.co/t803oMIabz",1,
"ඔයාලා දුක හිතුනු වෙලාවට මොකද කරන්නේ...?? 
මන් නම් fb එකේ ""අනුරයීයා ජනාධිපති කියලා හිතන් හැසිරෙමු"" group එකේ පෝස්ට් කියවනවා 🙂",0,
@gamesedulk මිල අඩුයිනෙ කොහොමත් කලිනුත්. මොකක්ද දුක,0,
@KMeeeaaow ඒ වගේද රත්තරං මිල අඩු වෙන කොට දැනෙන දුක..,0,
@sunandadesh අනුරයි සජබෙයි තමයි නියමටම තොන්ඩුවට අහුවෙලා ඉන්නේ..... රාජපක්ෂල සජිත්ල අනුරල කියන්නේ එක වල්ලෙ ගොබ් තැබි… https://t.co/UXqjrExjdm,0,
"හලෝ ආයෙ මැසේජ් දාන්නෙපා අයියා 4න් එක ගන්නවා කිව්වා අද ඉදන්...😪
😂😒 @FriendsGammadda දුක  ඇද්ද මං ගැන ඕයි 😒💣",0,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
"@GayanNishan ගඟ එක තැන නොරැඳේ.....
ජීවිතයත් ඒ වගේ දුක සදාකල් රැඳෙන්නේ.ඒකථ් ගෙවිලා යයි....",1,
@ChanakaSandake1 ඔච්චර රට ගැන දුක නම් ප්‍රජාතන්ත්‍රවාදිව බහුතරෙට ඉඩ දෙන්න චන්දයක් තියපල්ලකෝ,0,
@ruckmalc @anuradisanayake බියර් නෙමෙ යකෝ මම ගංජ ගහන ඒවත් දානව.... උබට මම කියන්නේ ඇදුම් අදින්නේ නැතුව අබුඩේ හහන් පල… https://t.co/BIHGHCiEQc,0,
"@ruckmalc @anuradisanayake යකෝ ජෙප්පෝ නොකා නොබී හඩු පෙරන් හිටියත් මට කමක් නෑ, ඒක සමාජගතකරන්න එපා, තොපි පෞද්ගලික පා… https://t.co/WhU38Ffrot",0,
"(4). ඒ උනාට V8 එකේ එන නිළමයා පෙරාහැර දවසට ඇතා පිටේ යන හැටි දැක්කාම මට හිනා යන්නේ දේව 😊කෙන් ය.
මැණික් ගඟෙන් නාලා පි… https://t.co/hx1f8cvv4r",0,
"@ruckmalc @anuradisanayake මම කියන්නේ කන්ඩ බොන්ඩ හොදට හම්බ කරන්න හොදට විනෝද වෙන්න කියල තමයි, නැතුව උබලෑ උන් වගේ දුක… https://t.co/plVfV6eKUR",0,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,0,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,0,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,0,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,0,
"මිල්ටන් මල්ලවාරච්චි මහතාගේ 25 වන ගුණානුස්මරණය නිමිත්තෙන් නිර්මාණය වූ ""මිල්ටන් ගැයූ දුක හිතෙනම සින්දු"" Jukebox එක!… https://t.co/lEjYmtGbMn",0,
එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,0,
"මොනව උනත් මරු මැච් එක. එච්චර චාන්ස් එකක් දීලත්, උංගෙම රටේදී අන්තිම බෝලේ වෙනකන් ඇදගෙන ගිහිං පැරදුනාට දුක නෑ. #NZvSL",0,
"RT @Rimash_shan: ජන දුක නිවීම = ඉහළ විදුලි බිල + අධික ලාබයක් සහිත ඉහළ පෙට්‍රල් මිල
(ඩොලර් rate අඩු උනාට අඩු නොවන පෙට්‍රල් මිල ) https://t.…",0,
"ජන දුක නිවීම = ඉහළ විදුලි බිල + අධික ලාබයක් සහිත ඉහළ පෙට්‍රල් මිල
(ඩොලර් rate අඩු උනාට අඩු නොවන පෙට්‍රල් මිල ) https://t.co/Lb4tpHsGJd",0,
වෙන එකෙක් කළ පරිමිත අවයව ආකෘතියක් පාවිච්චි කරන්න වෙනකොට තමා මහත්තයො සංසාර දුක ප්‍රත්‍යක්ෂ වශයෙන් අවබෝධ වෙන්නෙ. 🥲,0,
RT @induinduu: දැනෙනා දුක නොදැනී වගේ... මං ආවා... 🖤,1,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
දුක අල්ට්‍රා පොරෝ මැත්ස් 🥲,1,
@KMeeeaaow මට දුක අහිම්සක අපි ගැන... මොන පවක් කළාට ද?,1,
"අකුරුවල හැංගුවට
දැනෙන මගෙ දුක තදට
කෝම නම් ගොතන්නද
අහිමි නුඹ ගැන රහට
ඇගිලි තුඩු වාරු මදි
ලියන්නට තව පෙමට
දැනෙනවද ගැ… https://t.co/YBkNOd942g",0,
"""මමයි හිතයි තනි උනා දුක නිව්වේ නිකොටින් ! ""  🚶🎀",1,
"දුක
 මට ඔවුන්ව අවශ්‍ය වූ විට මා වෙනුවෙන් කිසිවෙක් නොමැති වීමයි.
🤞🥀 https://t.co/A41rxstRPZ",1,
"දුක
 මට ඔවුන්ව අවශ්‍ය වූ විට මා වෙනුවෙන් කිසිවෙක් නොමැති වීමයි.
🤞😊",1,
"ආදරේ දෙනකොට ආයේ අපිට
ආදරයක් ලැබෙයි කියලා
බලාපොරොත්තු වෙන්න එපා 💔🥺
අපිට ඕනි කෙනා ළග
අපිට ආදරයක් නෑ කියලා දැනුනම
දරා… https://t.co/1nHcvwCuoG",1,
"| ටොන් ගණන් දුක පිරුණු ලෝකෙක
 අංශුවක හෝ සතුට දෙන මීවිතකි ප්‍රේමය|❤️",0,
"කවදාවත්ම නුඹ මට නොලැබෙන හින්දා
මුනිවත හොඳයි දෙබසින් දුක වැඩි හින්දා",1,
"ජනාධිපති ගැන පොහොට්ටුවේ ලොක්කෝ කියන කතා ඇහුනාම නම් මට හොදටම හිනා, අද රනිල්ට හිරකාරයෙක්, ඒකයි දුක… https://t.co/HXMhO48OAx",0,
"RT @KMeeeaaow: ජෙප්පන්ට සයිකො! එහෙම නැත්නම් උන් මිනිස්සුන්ගේ දුක, ප්‍රශ්න, වේදනාව පාවිච්චි කරන අපතයෝ.
එක අතකින් හමුදාව අඩියටම දාල හෑල්ලු කර…",0,
"RT @tama_Wijemanne: නුඹේ හිත ප්‍රේමයෙන්
මා තනිවම අද තනි වී
නෑ ලඟ කවුරුවත්
හිත නිහඬයි මගේ
දුක තනිවම කඳුලින්
දුක හිතේ හිරකරන්
මා සතුටින් බව…",0,
මල වදේ... ලවු කරමු පස්සේ.. කෙලවගෙන ඉන්නේ... දුක නෑ බොට තේරෙන්නේ... 💔😫😿 https://t.co/JXijanbH0C,0,
"#දුක නොමිලේ ලැබුණා ට,😙💕
අපි සතුට #හොයන්න ...                                         #කට්ට කන්න ඔනේ...
         😗❤‍🩹👀",0,
"නුඹේ හිත ප්‍රේමයෙන්
මා තනිවම අද තනි වී
නෑ ලඟ කවුරුවත්
හිත නිහඬයි මගේ
දුක තනිවම කඳුලින්
දුක හිතේ හිරකරන්
මා සතුටින්… https://t.co/Y2ARqknu9j",1,
@dul_nayanathara @iam_AStr අපි කෙනෙක් වෙනුවෙන් හදපු කෑම එකකට කවුරුහරි එහෙම කියද්දී දුක හිතෙනවා තමයි. මොකද අපි දන්න… https://t.co/c0r0sjjRg0,0,
@dulakshi_g @iam_AStr මට දුක වෙන මුකුත් නෙමෙයි. අපෙ අක්කා අර ලමයි දෙන්නෙක් එක්ක ඔට්ටු වෙන ගමන් ඔය ටික හදලා දුන්නෙ ම… https://t.co/xjXhxb2JrE,0,
"#milton Milton Mallawaarachchi Songs Collection (Audio Jukebox) | Sad Songs | මිල්ටන් ගැයූ දුක හිතෙනම සින්දු
https://t.co/8ddmRHU1d6",0,
"මගේ ස්කූල් එකේ ආන්ටි කෙනෙක් දවසක් මට හින්ට් එකක් ගැහුවා. මං ඒකට shock වුනා,හැබැයි ඒකට කේන්ති ගියෙත් නෑ,දුක හිතුනේත්… https://t.co/rXEAQXBdCq",0,
"@SLADonkey @KaviSenu ඒ පාර්ලිමේන්තුවෙ නිවටයින්ව ඔතනට යැව්වෙ කවුද? මම දේශපාලනයක් විශ්වාස කරන්නේ නෑ, මම ධනාවය විතරයි… https://t.co/UGZcOzYlHQ",0,
"ජෙප්පන්ට සයිකො! එහෙම නැත්නම් උන් මිනිස්සුන්ගේ දුක, ප්‍රශ්න, වේදනාව පාවිච්චි කරන අපතයෝ.
එක අතකින් හමුදාව අඩියටම දාල… https://t.co/J0Z4FqMPIS",0,
@RajapaksaNamal @alisabrypc @MayanthaD @shanakyar @Dr_HariniA උබ උබේ පව්‍ලෙ හොරාකාපු හැම එකාම හෙන හත ගහල මකබැවිල ය… https://t.co/5MVTOCWI55,0,
@induinduu ඔයා කියල තියෙන දේ හරියටම හරි නංගා....ඕකෙ අන්තිමට ලියල තියෙන දේට නම් මම එකඟ නෑ.එහෙම නොනොකර ඉන්න පුළුවන් න… https://t.co/dXi8a16rnd,0,
"RT @ud_grero: අවසානයි,දෙන්නාම හඩයි 
දුක කොහොමයි
ෛදවය නිසයි 😂
 #බස්සිංදු",0,
"අවසානයි,දෙන්නාම හඩයි 
දුක කොහොමයි
ෛදවය නිසයි 😂
 #බස්සිංදු",0,
දුක තමා 🥲,1,
"RT @Kas_Dunuwila: 17 බස් එකට නැග්ග විරිදු කාරයෙක්ට මම විස්ස (20) දුන්න.
මූ ඒක විරිදුවෙන් කියනව 
""දුක හදුනන මේ මහතා මේ දැන් හැත්තෑව දුන්න""…",0,
@Keshara__ මූණ දැක්කම දුක හිතෙන්න ඇති අනිවාරෙං....,0,
"17 බස් එකට නැග්ග විරිදු කාරයෙක්ට මම විස්ස (20) දුන්න.
මූ ඒක විරිදුවෙන් කියනව 
""දුක හදුනන මේ මහතා මේ දැන් හැත්තෑව දු… https://t.co/ofU2bZemEo",0,
@Bee_Hi123 ඇත්තටම දුක හිතුනා ඒක ඇහුවම 🤦‍♀️🫠,1,
"මන් තනිවම යන්නම් තව දුර
දෑස හුරු හින්දා
පපුව තනියට දැනෙන හැමවිට
ඔය දෑස මම හෙව්වා
අදුරේ පාට ගෑවුනේ
සිහිනේ පාව යාවු… https://t.co/vtGlPbuzuX",1,
@kocoy__ දුක ඇති නේද 😊,1,
"කියන්නට බැරි තරම් ඔබට ආදරෙයි මං
දරන්නට බැරි තරම් දුක වාවන්නට බෑ දැන්
ඔබ ඇයි කුරිරු මේ තරම්
සිතක් නැති කෙනෙක් මෙන්… https://t.co/ZFgrp4ikm6",1,
@DpHarischandra දුක හිතෙනවා.. 😪,1,
"@sara_sach දුක කිය කිය වැඩ කරන ගෑණු වුනත් පිරිමි වුනත්, අනිත් අයටත් වදයක්.",0,
@sara_sach ගෑනුන්ගේ දුක තේරුම් ගන්නවට වඩා සංසාර දුක තේරුම් ගන්න එක ලේසියි..,0,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
RT @iam_yassani: ඈස්සප්පා දුක අහන අයියෙක් 🤣,0,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
අපි කොච්චර ඇඬුවත් සුව කළ නොහැකි ලෙස අත්විඳින ආදරයේ දුක මේ ජීවිතය ශාපයක් සේ දැනෙන්නට ප්‍රමාණවත්ය.....,0,
"ලාංකීය එක්සත් ව්‍යවසායකයන්ගෙ සංසදයේ සභාපතිනි ටානියා එස් අබේසුන්දර මහත්මිය මාධ්‍ය හමුවකට සහභාගී වී මෙසේ පැවසුවාය.
""… https://t.co/cqewxAyqmg",0,
ඈස්සප්පා දුක අහන අයියෙක් 🤣 https://t.co/YT7pk9gGo1,0,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
"RT @induinduu: හැමෝගෙම ප්‍රශ්න අහන්න තරම් හයිය හිතක් තියෙන එවුන්ට තියෙන එකම දුක... තමන්ගෙ ප්‍රශ්නේ කාටද අහන්න , දරාගන්න පුලුවන් කියන එක..",1,
@induinduu දුක තමයි...,0,
